     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
      2322: 2022-10-20 19:23: 0.0070000    2.4171  1983164.6750      0.0000      0.0000      0.0000   
      2323: 2022-10-20 19:23:30.0070000    2.4172  1986871.9006      0.0000      0.0000      0.0000   
      2324: 2022-10-20 19:24: 0.0070000    2.4173  1990575.1466      0.0000      0.0000      0.0000   
      2325: 2022-10-20 19:24:30.0070000    2.4173  1994275.4243      0.0000      0.0000      0.0000   
      2326: 2022-10-20 19:25: 0.0070000    2.4175  1997974.2759      0.0000      0.0000      0.0000   
      2327: 2022-10-20 19:25:30.0070000    2.4178  2001673.3049      0.0000      0.0000      0.0000   
      2328: 2022-10-20 19:26: 0.0070000    2.4181  2005368.8694      0.0000      0.0000      0.0000   
      2329: 2022-10-20 19:26:30.0070000    2.4182  2009063.6795      0.0000      0.0000      0.0000   
      2330: 2022-10-20 19:27: 0.0070000    2.4182  2012755.4828      0.0000      0.0000      0.0000   
      2331: 2022-10-20 19:27:30.0070000    2.4182  2016447.1059      0.0000      0.0000      0.0000   
      2332: 2022-10-20 19:28: 0.0070000    2.4183  2020135.3765      0.0000      0.0000      0.0000   
      2333: 2022-10-20 19:28:30.0070000    2.4183  2023823.0383      0.0000      0.0000      0.0000   
      2334: 2022-10-20 19:29: 0.0070000    2.4184  2027513.1100      0.0000      0.0000      0.0000   
      2335: 2022-10-20 19:29:30.0070000    2.4185  2031204.4040      0.0000      0.0000      0.0000   
      2336: 2022-10-20 19:30: 0.0070000    2.4187  2034897.5111      0.0000      0.0000      0.0000   
      2337: 2022-10-20 19:30:30.0070000    2.4190  2038590.1882      0.0000      0.0000      0.0000   
      2338: 2022-10-20 19:31: 0.0070000    2.4192  2042283.0459      0.0000      0.0000      0.0000   
      2339: 2022-10-20 19:31:30.0070000    2.4193  2045978.8531      0.0000      0.0000      0.0000   
      2340: 2022-10-20 19:32: 0.0070000    2.4194  2049674.7735      0.0000      0.0000      0.0000   
      2341: 2022-10-20 19:32:30.0070000    2.4195  2053372.9835      0.0000      0.0000      0.0000   
      2342: 2022-10-20 19:33: 0.0070000    2.4196  2057070.7830      0.0000      0.0000      0.0000   
      2343: 2022-10-20 19:33:30.0070000    2.4197  2060767.7359      0.0000      0.0000      0.0000   
      2344: 2022-10-20 19:34: 0.0070000    2.4197  2064460.0095      0.0000      0.0000      0.0000   
      2345: 2022-10-20 19:34:30.0070000    2.4199  2068153.4465      0.0000      0.0000      0.0000   
      2346: 2022-10-20 19:35: 0.0070000    2.4202  2071849.4113      0.0000      0.0000      0.0000   
      2347: 2022-10-20 19:35:30.0070000    2.4203  2075551.3880      0.0000      0.0000      0.0000   
      2348: 2022-10-20 19:36: 0.0070000    2.4203  2079257.3425      0.0000      0.0000      0.0000   
      2349: 2022-10-20 19:36:30.0070000    2.4205  2082963.8734      0.0000      0.0000      0.0000   
      2350: 2022-10-20 19:37: 0.0070000    2.4207  2086668.3383      0.0000      0.0000      0.0000   
      2351: 2022-10-20 19:37:30.0070000    2.4208  2090365.2016      0.0000      0.0000      0.0000   
      2352: 2022-10-20 19:38: 0.0070000    2.4209  2094062.1035      0.0000      0.0000      0.0000   
      2353: 2022-10-20 19:38:30.0070000    2.4212  2097756.8816      0.0000      0.0000      0.0000   
      2354: 2022-10-20 19:39: 0.0070000    2.4214  2101448.2288      0.0000      0.0000      0.0000   
      2355: 2022-10-20 19:39:30.0070000    2.4216  2105145.6283      0.0000      0.0000      0.0000   
      2356: 2022-10-20 19:40: 0.0070000    2.4217  2108840.3107      0.0000      0.0000      0.0000   
      2357: 2022-10-20 19:40:30.0070000    2.4217  2112534.5189      0.0000      0.0000      0.0000   
      2358: 2022-10-20 19:41: 0.0070000    2.4218  2116230.7720      0.0000      0.0000      0.0000   
      2359: 2022-10-20 19:41:30.0070000    2.4218  2119926.3815      0.0000      0.0000      0.0000   
      2360: 2022-10-20 19:42: 0.0070000    2.4219  2123619.9974      0.0000      0.0000      0.0000   
      2361: 2022-10-20 19:42:30.0070000    2.4222  2127313.3115      0.0000      0.0000      0.0000   
      2362: 2022-10-20 19:43: 0.0070000    2.4227  2131001.6045      0.0000      0.0000      0.0000   
      2363: 2022-10-20 19:43:30.0070000    2.4229  2134689.7671      0.0000      0.0000      0.0000   
      2364: 2022-10-20 19:44: 0.0070000    2.4231  2138378.4987      0.0000      0.0000      0.0000   
      2365: 2022-10-20 19:44:30.0070000    2.4232  2142067.4674      0.0000      0.0000      0.0000   
      2366: 2022-10-20 19:45: 0.0070000    2.4232  2145754.4935      0.0000      0.0000      0.0000   
      2367: 2022-10-20 19:45:30.0070000    2.4233  2149443.5955      0.0000      0.0000      0.0000   
      2368: 2022-10-20 19:46: 0.0070000    2.4233  2153133.8312      0.0000      0.0000      0.0000   
      2369: 2022-10-20 19:46:30.0070000    2.4232  2156826.4602      0.0000      0.0000      0.0000   
      2370: 2022-10-20 19:47: 0.0070000    2.4233  2160524.7102      0.0000      0.0000      0.0000   
      2371: 2022-10-20 19:47:30.0070000    2.4236  2164218.3649      0.0000      0.0000      0.0000   
      2372: 2022-10-20 19:48: 0.0070000    2.4240  2167909.6537      0.0000      0.0000      0.0000   
      2373: 2022-10-20 19:48:30.0070000    2.4242  2171602.7378      0.0000      0.0000      0.0000   
      2374: 2022-10-20 19:49: 0.0070000    2.4244  2175290.4310      0.0000      0.0000      0.0000   
      2375: 2022-10-20 19:49:30.0070000    2.4244  2178977.6754      0.0000      0.0000      0.0000   
      2376: 2022-10-20 19:50: 0.0070000    2.4245  2182666.9007      0.0000      0.0000      0.0000   
      2377: 2022-10-20 19:50:30.0070000    2.4245  2186356.8503      0.0000      0.0000      0.0000   
      2378: 2022-10-20 19:51: 0.0070000    2.4246  2190043.3739      0.0000      0.0000      0.0000   
      2379: 2022-10-20 19:51:30.0070000    2.4247  2193732.4965      0.0000      0.0000      0.0000   
      2380: 2022-10-20 19:52: 0.0070000    2.4248  2197426.0947      0.0000      0.0000      0.0000   
      2381: 2022-10-20 19:52:30.0070000    2.4250  2201114.9427      0.0000      0.0000      0.0000   
      2382: 2022-10-20 19:53: 0.0070000    2.4254  2204800.4226      0.0000      0.0000      0.0000   
      2383: 2022-10-20 19:53:30.0070000    2.4258  2208488.0549      0.0000      0.0000      0.0000   
      2384: 2022-10-20 19:54: 0.0070000    2.4261  2212175.0643      0.0000      0.0000      0.0000   
      2385: 2022-10-20 19:54:30.0070000    2.4263  2215866.0589      0.0000      0.0000      0.0000   
      2386: 2022-10-20 19:55: 0.0070000    2.4263  2219556.2389      0.0000      0.0000      0.0000   
      2387: 2022-10-20 19:55:30.0070000    2.4265  2223244.6906      0.0000      0.0000      0.0000   
      2388: 2022-10-20 19:56: 0.0070000    2.4267  2226931.1436      0.0000      0.0000      0.0000   
      2389: 2022-10-20 19:56:30.0070000    2.4268  2230611.5260      0.0000      0.0000      0.0000   
      2390: 2022-10-20 19:57: 0.0070000    2.4270  2234295.7390      0.0000      0.0000      0.0000   
      2391: 2022-10-20 19:57:30.0070000    2.4270  2237981.6206      0.0000      0.0000      0.0000   
      2392: 2022-10-20 19:58: 0.0070000    2.4269  2241665.5416      0.0000      0.0000      0.0000   
      2393: 2022-10-20 19:58:30.0070000    2.4267  2245346.2914      0.0000      0.0000      0.0000   
      2394: 2022-10-20 19:59: 0.0070000    2.4267  2249022.4360      0.0000      0.0000      0.0000   
      2395: 2022-10-20 19:59:30.0080000    2.4265  2252701.0747      0.0000      0.0000      0.0000   
      2396: 2022-10-20 20: 0: 0.0080000    2.4264  2256377.1118      0.0000      0.0000      0.0000   
      2397: 2022-10-20 20: 0:30.0080000    2.4264  2260049.9322      0.0000      0.0000      0.0000   
      2398: 2022-10-20 20: 1: 0.0080000    2.4264  2263724.9098      0.0000      0.0000      0.0000   
      2399: 2022-10-20 20: 1:30.0080000    2.4261  2267401.1025      0.0000      0.0000      0.0000   
      2400: 2022-10-20 20: 2: 0.0080000    2.4258  2271076.9648      0.0000      0.0000      0.0000   
      2401: 2022-10-20 20: 2:30.0080000    2.4256  2274755.2556      0.0000      0.0000      0.0000   
      2402: 2022-10-20 20: 3: 0.0080000    2.4256  2278432.3124      0.0000      0.0000      0.0000   
      2403: 2022-10-20 20: 3:30.0080000    2.4256  2282113.4972      0.0000      0.0000      0.0000   
      2404: 2022-10-20 20: 4: 0.0080000    2.4256  2285793.5888      0.0000      0.0000      0.0000   
      2405: 2022-10-20 20: 4:30.0080000    2.4256  2289474.2861      0.0000      0.0000      0.0000   
      2406: 2022-10-20 20: 5: 0.0080000    2.4254  2293156.0371      0.0000      0.0000      0.0000   
      2407: 2022-10-20 20: 5:30.0080000    2.4251  2296832.8279      0.0000      0.0000      0.0000   
      2408: 2022-10-20 20: 6: 0.0080000    2.4250  2300509.7474      0.0000      0.0000      0.0000   
      2409: 2022-10-20 20: 6:30.0080000    2.4250  2304187.1123      0.0000      0.0000      0.0000   
      2410: 2022-10-20 20: 7: 0.0080000    2.4248  2307863.6766      0.0000      0.0000      0.0000   
      2411: 2022-10-20 20: 7:30.0080000    2.4246  2311539.8549      0.0000      0.0000      0.0000   
      2412: 2022-10-20 20: 8: 0.0080000    2.4244  2315218.3756      0.0000      0.0000      0.0000   
      2413: 2022-10-20 20: 8:30.0080000    2.4243  2318898.0869      0.0000      0.0000      0.0000   
      2414: 2022-10-20 20: 9: 0.0080000    2.4243  2322572.6523      0.0000      0.0000      0.0000   
      2415: 2022-10-20 20: 9:30.0080000    2.4244  2326243.0693      0.0000      0.0000      0.0000   
      2416: 2022-10-20 20:10: 0.0080000    2.4243  2329914.1757      0.0000      0.0000      0.0000   
      2417: 2022-10-20 20:10:30.0080000    2.4242  2333588.1089      0.0000      0.0000      0.0000   
      2418: 2022-10-20 20:11: 0.0080000    2.4242  2337261.1549      0.0000      0.0000      0.0000   
      2419: 2022-10-20 20:11:30.0080000    2.4241  2340932.0167      0.0000      0.0000      0.0000   
      2420: 2022-10-20 20:12: 0.0080000    2.4241  2344603.5502      0.0000      0.0000      0.0000   
      2421: 2022-10-20 20:12:30.0080000    2.4242  2348276.8761      0.0000      0.0000      0.0000   
      2422: 2022-10-20 20:13: 0.0080000    2.4242  2351949.5175      0.0000      0.0000      0.0000   
      2423: 2022-10-20 20:13:30.0080000    2.4242  2355620.0962      0.0000      0.0000      0.0000   
      2424: 2022-10-20 20:14: 0.0080000    2.4241  2359287.5673      0.0000      0.0000      0.0000   
      2425: 2022-10-20 20:14:30.0080000    2.4239  2362953.8345      0.0000      0.0000      0.0000   
      2426: 2022-10-20 20:15: 0.0080000    2.4240  2366616.8679      0.0000      0.0000      0.0000   
      2427: 2022-10-20 20:15:30.0080000    2.4239  2370278.3488      0.0000      0.0000      0.0000   
      2428: 2022-10-20 20:16: 0.0080000    2.4238  2373939.6051      0.0000      0.0000      0.0000   
      2429: 2022-10-20 20:16:30.0080000    2.4235  2377597.2425      0.0000      0.0000      0.0000   
      2430: 2022-10-20 20:17: 0.0080000    2.4234  2381252.0952      0.0000      0.0000      0.0000   
      2431: 2022-10-20 20:17:30.0080000    2.4232  2384906.8212      0.0000      0.0000      0.0000   
      2432: 2022-10-20 20:18: 0.0080000    2.4231  2388563.5951      0.0000      0.0000      0.0000   
      2433: 2022-10-20 20:18:30.0080000    2.4230  2392222.1244      0.0000      0.0000      0.0000   
      2434: 2022-10-20 20:19: 0.0080000    2.4226  2395879.7598      0.0000      0.0000      0.0000   
      2435: 2022-10-20 20:19:30.0080000    2.4226  2399533.9433      0.0000      0.0000      0.0000   
      2436: 2022-10-20 20:20: 0.0080000    2.4225  2403185.4583      0.0000      0.0000      0.0000   
      2437: 2022-10-20 20:20:30.0080000    2.4223  2406833.9108      0.0000      0.0000      0.0000   
      2438: 2022-10-20 20:21: 0.0080000    2.4223  2410479.6899      0.0000      0.0000      0.0000   
      2439: 2022-10-20 20:21:30.0080000    2.4222  2414126.2292      0.0000      0.0000      0.0000   
      2440: 2022-10-20 20:22: 0.0080000    2.4222  2417772.5220      0.0000      0.0000      0.0000   
      2441: 2022-10-20 20:22:30.0080000    2.4221  2421416.3689      0.0000      0.0000      0.0000   
      2442: 2022-10-20 20:23: 0.0080000    2.4220  2425060.7482      0.0000      0.0000      0.0000   
      2443: 2022-10-20 20:23:30.0080000    2.4218  2428705.3477      0.0000      0.0000      0.0000   
      2444: 2022-10-20 20:24: 0.0080000    2.4216  2432354.5741      0.0000      0.0000      0.0000   
      2445: 2022-10-20 20:24:30.0080000    2.4214  2436001.8621      0.0000      0.0000      0.0000   
      2446: 2022-10-20 20:25: 0.0080000    2.4212  2439654.0236      0.0000      0.0000      0.0000   
      2447: 2022-10-20 20:25:30.0080000    2.4211  2443309.6494      0.0000      0.0000      0.0000   
      2448: 2022-10-20 20:26: 0.0080000    2.4208  2446960.2339      0.0000      0.0000      0.0000   
      2449: 2022-10-20 20:26:29.9870000    2.4206  -3845036.8259      0.0000      0.0000      0.0000   
      2450: 2022-10-20 20:26:59.9870000    2.4203  -3841389.5168      0.0000      0.0000      0.0000   
      2451: 2022-10-20 20:27:29.9870000    2.4201  -3837736.0258      0.0000      0.0000      0.0000   
      2452: 2022-10-20 20:27:59.9870000    2.4198  -3834081.5161      0.0000      0.0000      0.0000   
      2453: 2022-10-20 20:28:29.9870000    2.4196  -3830425.3976      0.0000      0.0000      0.0000   
      2454: 2022-10-20 20:28:59.9870000    2.4195  -3826768.1839      0.0000      0.0000      0.0000   
      2455: 2022-10-20 20:29:29.9870000    2.4195  -3823107.2027      0.0000      0.0000      0.0000   
      2456: 2022-10-20 20:29:59.9870000    2.4194  -3819446.7590      0.0000      0.0000      0.0000   
      2457: 2022-10-20 20:30:29.9870000    2.4194  -3815782.9659      0.0000      0.0000      0.0000   
      2458: 2022-10-20 20:30:59.9870000    2.4193  -3812117.0415      0.0000      0.0000      0.0000   
      2459: 2022-10-20 20:31:29.9870000    2.4190  -3808452.0141      0.0000      0.0000      0.0000   
      2460: 2022-10-20 20:31:59.9870000    2.4188  -3804793.5349      0.0000      0.0000      0.0000   
      2461: 2022-10-20 20:32:29.9870000    2.4186  -3801135.8468      0.0000      0.0000      0.0000   
      2462: 2022-10-20 20:32:59.9870000    2.4186  -3797471.7548      0.0000      0.0000      0.0000   
      2463: 2022-10-20 20:33:29.9870000    2.4185  -3793807.5899      0.0000      0.0000      0.0000   
      2464: 2022-10-20 20:33:59.9870000    2.4183  -3790143.9033      0.0000      0.0000      0.0000   
      2465: 2022-10-20 20:34:29.9870000    2.4183  -3786474.2377      0.0000      0.0000      0.0000   
      2466: 2022-10-20 20:34:59.9870000    2.4181  -3782806.1861      0.0000      0.0000      0.0000   
      2467: 2022-10-20 20:35:29.9870000    2.4181  -3779139.0404      0.0000      0.0000      0.0000   
      2468: 2022-10-20 20:35:59.9870000    2.4180  -3775468.2074      0.0000      0.0000      0.0000   
      2469: 2022-10-20 20:36:29.9870000    2.4178  -3771796.7643      0.0000      0.0000      0.0000   
      2470: 2022-10-20 20:36:59.9870000    2.4176  -3768123.1758      0.0000      0.0000      0.0000   
      2471: 2022-10-20 20:37:29.9870000    2.4175  -3764450.4418      0.0000      0.0000      0.0000   
      2472: 2022-10-20 20:37:59.9870000    2.4172  -3760778.3797      0.0000      0.0000      0.0000   
      2473: 2022-10-20 20:38:29.9870000    2.4169  -3757107.2756      0.0000      0.0000      0.0000   
      2474: 2022-10-20 20:38:59.9870000    2.4167  -3753435.2038      0.0000      0.0000      0.0000   
      2475: 2022-10-20 20:39:29.9870000    2.4164  -3749758.2192      0.0000      0.0000      0.0000   
      2476: 2022-10-20 20:39:59.9870000    2.4164  -3746084.4602      0.0000      0.0000      0.0000   
      2477: 2022-10-20 20:40:29.9880000    2.4163  -3742408.8004      0.0000      0.0000      0.0000   
      2478: 2022-10-20 20:40:59.9880000    2.4164  -3738730.6371      0.0000      0.0000      0.0000   
      2479: 2022-10-20 20:41:29.9880000    2.4161  -3735056.7543      0.0000      0.0000      0.0000   
      2480: 2022-10-20 20:41:59.9880000    2.4159  -3731378.4284      0.0000      0.0000      0.0000   
      2481: 2022-10-20 20:42:29.9880000    2.4157  -3727699.2374      0.0000      0.0000      0.0000   
      2482: 2022-10-20 20:42:59.9880000    2.4155  -3724019.4342      0.0000      0.0000      0.0000   
      2483: 2022-10-20 20:43:29.9880000    2.4153  -3720333.4933      0.0000      0.0000      0.0000   
      2484: 2022-10-20 20:43:59.9880000    2.4151  -3716648.6926      0.0000      0.0000      0.0000   
      2485: 2022-10-20 20:44:29.9880000    2.4149  -3712965.5554      0.0000      0.0000      0.0000   
      2486: 2022-10-20 20:44:59.9880000    2.4147  -3709283.8943      0.0000      0.0000      0.0000   
      2487: 2022-10-20 20:45:29.9880000    2.4145  -3705602.8765      0.0000      0.0000      0.0000   
      2488: 2022-10-20 20:45:59.9880000    2.4142  -3701921.2239      0.0000      0.0000      0.0000   
      2489: 2022-10-20 20:46:29.9880000    2.4140  -3698238.8121      0.0000      0.0000      0.0000   
      2490: 2022-10-20 20:46:59.9880000    2.4137  -3694560.1701      0.0000      0.0000      0.0000   
      2491: 2022-10-20 20:47:29.9880000    2.4134  -3690885.8015      0.0000      0.0000      0.0000   
      2492: 2022-10-20 20:47:59.9880000    2.4133  -3687214.3950      0.0000      0.0000      0.0000   
      2493: 2022-10-20 20:48:29.9880000    2.4129  -3683540.4644      0.0000      0.0000      0.0000   
      2494: 2022-10-20 20:48:59.9880000    2.4127  -3679871.3659      0.0000      0.0000      0.0000   
      2495: 2022-10-20 20:49:29.9880000    2.4124  -3676201.3463      0.0000      0.0000      0.0000   
      2496: 2022-10-20 20:49:59.9880000    2.4123  -3672529.1320      0.0000      0.0000      0.0000   
      2497: 2022-10-20 20:50:29.9880000    2.4122  -3668859.5780      0.0000      0.0000      0.0000   
      2498: 2022-10-20 20:50:59.9880000    2.4120  -3665190.9639      0.0000      0.0000      0.0000   
      2499: 2022-10-20 20:51:29.9880000    2.4119  -3661525.5341      0.0000      0.0000      0.0000   
      2500: 2022-10-20 20:51:59.9880000    2.4117  -3657862.0088      0.0000      0.0000      0.0000   
      2501: 2022-10-20 20:52:29.9880000    2.4113  -3654195.4474      0.0000      0.0000      0.0000   
      2502: 2022-10-20 20:52:59.9880000    2.4111  -3650529.7636      0.0000      0.0000      0.0000   
      2503: 2022-10-20 20:53:29.9880000    2.4107  -3646867.2375      0.0000      0.0000      0.0000   
      2504: 2022-10-20 20:53:59.9880000    2.4105  -3643202.8960      0.0000      0.0000      0.0000   
      2505: 2022-10-20 20:54:29.9880000    2.4102  -3639541.4903      0.0000      0.0000      0.0000   
      2506: 2022-10-20 20:54:59.9880000    2.4099  -3635882.5812      0.0000      0.0000      0.0000   
      2507: 2022-10-20 20:55:29.9880000    2.4096  -3632224.2789      0.0000      0.0000      0.0000   
      2508: 2022-10-20 20:55:59.9880000    2.4093  -3628569.0414      0.0000      0.0000      0.0000   
      2509: 2022-10-20 20:56:29.9880000    2.4091  -3624911.6395      0.0000      0.0000      0.0000   
      2510: 2022-10-20 20:56:59.9880000    2.4089  -3621260.0869      0.0000      0.0000      0.0000   
      2511: 2022-10-20 20:57:29.9880000    2.4086  -3617610.8101      0.0000      0.0000      0.0000   
      2512: 2022-10-20 20:57:59.9880000    2.4083  -3613959.7599      0.0000      0.0000      0.0000   
      2513: 2022-10-20 20:58:29.9880000    2.4081  -3610305.9738      0.0000      0.0000      0.0000   
      2514: 2022-10-20 20:58:59.9880000    2.4077  -3606648.2808      0.0000      0.0000      0.0000   
      2515: 2022-10-20 20:59:29.9880000    2.4073  -3602989.5062      0.0000      0.0000      0.0000   
      2516: 2022-10-20 20:59:59.9880000    2.4069  -3599331.6122      0.0000      0.0000      0.0000   
      2517: 2022-10-20 21: 0:29.9880000    2.4067  -3595674.0826      0.0000      0.0000      0.0000   
      2518: 2022-10-20 21: 0:59.9880000    2.4062  -3592020.7914      0.0000      0.0000      0.0000   
      2519: 2022-10-20 21: 1:29.9880000    2.4061  -3588366.4421      0.0000      0.0000      0.0000   
      2520: 2022-10-20 21: 1:59.9880000    2.4061  -3584704.9329      0.0000      0.0000      0.0000   
      2521: 2022-10-20 21: 2:29.9880000    2.4056  -3581045.0972      0.0000      0.0000      0.0000   
      2522: 2022-10-20 21: 2:59.9880000    2.4056  -3577386.3647      0.0000      0.0000      0.0000   
      2523: 2022-10-20 21: 3:29.9880000    2.4054  -3573726.1856      0.0000      0.0000      0.0000   
      2524: 2022-10-20 21: 3:59.9880000    2.4049  -3570062.7535      0.0000      0.0000      0.0000   
      2525: 2022-10-20 21: 4:29.9880000    2.4047  -3566396.4610      0.0000      0.0000      0.0000   
      2526: 2022-10-20 21: 4:59.9880000    2.4043  -3562727.0746      0.0000      0.0000      0.0000   
      2527: 2022-10-20 21: 5:29.9880000    2.4042  -3559059.6111      0.0000      0.0000      0.0000   
      2528: 2022-10-20 21: 5:59.9880000    2.4038  -3555385.0306      0.0000      0.0000      0.0000   
      2529: 2022-10-20 21: 6:29.9880000    2.4033  -3551714.6905      0.0000      0.0000      0.0000   
      2530: 2022-10-20 21: 6:59.9880000    2.4033  -3548044.2321      0.0000      0.0000      0.0000   
      2531: 2022-10-20 21: 7:29.9880000    2.4030  -3544377.4453      0.0000      0.0000      0.0000   
      2532: 2022-10-20 21: 7:59.9880000    2.4025  -3540702.7023      0.0000      0.0000      0.0000   
      2533: 2022-10-20 21: 8:29.9880000    2.4026  -3537024.0002      0.0000      0.0000      0.0000   
      2534: 2022-10-20 21: 8:59.9880000    2.4023  -3533339.3480      0.0000      0.0000      0.0000   
      2535: 2022-10-20 21: 9:29.9880000    2.4020  -3529656.7764      0.0000      0.0000      0.0000   
      2536: 2022-10-20 21: 9:59.9880000    2.4019  -3525968.5811      0.0000      0.0000      0.0000   
      2537: 2022-10-20 21:10:29.9880000    2.4017  -3522279.5278      0.0000      0.0000      0.0000   
      2538: 2022-10-20 21:10:59.9880000    2.4016  -3518585.9539      0.0000      0.0000      0.0000   
      2539: 2022-10-20 21:11:29.9880000    2.4014  -3514894.7319      0.0000      0.0000      0.0000   
      2540: 2022-10-20 21:11:59.9880000    2.4013  -3511204.6287      0.0000      0.0000      0.0000   
      2541: 2022-10-20 21:12:29.9880000    2.4011  -3507512.1460      0.0000      0.0000      0.0000   
      2542: 2022-10-20 21:12:59.9880000    2.4010  -3503813.1201      0.0000      0.0000      0.0000   
      2543: 2022-10-20 21:13:29.9880000    2.4009  -3500115.2736      0.0000      0.0000      0.0000   
      2544: 2022-10-20 21:13:59.9880000    2.4004  -3496417.0937      0.0000      0.0000      0.0000   
      2545: 2022-10-20 21:14:29.9880000    2.4000  -3492713.9557      0.0000      0.0000      0.0000   
      2546: 2022-10-20 21:14:59.9880000    2.3998  -3489006.5113      0.0000      0.0000      0.0000   
      2547: 2022-10-20 21:15:29.9880000    2.3997  -3485295.7997      0.0000      0.0000      0.0000   
      2548: 2022-10-20 21:15:59.9880000    2.3993  -3481579.5566      0.0000      0.0000      0.0000   
      2549: 2022-10-20 21:16:29.9880000    2.3989  -3477871.4722      0.0000      0.0000      0.0000   
      2550: 2022-10-20 21:16:59.9880000    2.3985  -3474163.7183      0.0000      0.0000      0.0000   
      2551: 2022-10-20 21:17:29.9880000    2.3983  -3470455.2233      0.0000      0.0000      0.0000   
      2552: 2022-10-20 21:17:59.9880000    2.3981  -3466745.5090      0.0000      0.0000      0.0000   
      2553: 2022-10-20 21:18:29.9880000    2.3979  -3463037.5118      0.0000      0.0000      0.0000   
      2554: 2022-10-20 21:18:59.9880000    2.3976  -3459330.8570      0.0000      0.0000      0.0000   
      2555: 2022-10-20 21:19:29.9880000    2.3974  -3455625.6753      0.0000      0.0000      0.0000   
      2556: 2022-10-20 21:19:59.9880000    2.3973  -3451917.9723      0.0000      0.0000      0.0000   
      2557: 2022-10-20 21:20:29.9880000    2.3972  -3448210.5359      0.0000      0.0000      0.0000   
      2558: 2022-10-20 21:20:59.9890000    2.3972  -3444510.2612      0.0000      0.0000      0.0000   
      2559: 2022-10-20 21:21:29.9890000    2.3972  -3440813.9723      0.0000      0.0000      0.0000   
      2560: 2022-10-20 21:21:59.9890000    2.3971  -3437116.1171      0.0000      0.0000      0.0000   
      2561: 2022-10-20 21:22:29.9890000    2.3970  -3433420.4987      0.0000      0.0000      0.0000   
      2562: 2022-10-20 21:22:59.9890000    2.3969  -3429727.9011      0.0000      0.0000      0.0000   
      2563: 2022-10-20 21:23:29.9890000    2.3967  -3426036.3161      0.0000      0.0000      0.0000   
      2564: 2022-10-20 21:23:59.9890000    2.3966  -3422346.7379      0.0000      0.0000      0.0000   
      2565: 2022-10-20 21:24:29.9890000    2.3964  -3418658.1735      0.0000      0.0000      0.0000   
      2566: 2022-10-20 21:24:59.9890000    2.3964  -3414972.4936      0.0000      0.0000      0.0000   
      2567: 2022-10-20 21:25:29.9890000    2.3962  -3411291.1457      0.0000      0.0000      0.0000   
      2568: 2022-10-20 21:25:59.9890000    2.3960  -3407612.2840      0.0000      0.0000      0.0000   
      2569: 2022-10-20 21:26:29.9890000    2.3960  -3403932.6785      0.0000      0.0000      0.0000   
      2570: 2022-10-20 21:26:59.9890000    2.3959  -3400252.6870      0.0000      0.0000      0.0000   
      2571: 2022-10-20 21:27:29.9890000    2.3957  -3396576.9374      0.0000      0.0000      0.0000   
      2572: 2022-10-20 21:27:59.9890000    2.3957  -3392904.2305      0.0000      0.0000      0.0000   
      2573: 2022-10-20 21:28:29.9890000    2.3956  -3389232.3479      0.0000      0.0000      0.0000   
      2574: 2022-10-20 21:28:59.9890000    2.3956  -3385562.8858      0.0000      0.0000      0.0000   
      2575: 2022-10-20 21:29:29.9890000    2.3956  -3381889.8597      0.0000      0.0000      0.0000   
      2576: 2022-10-20 21:29:59.9890000    2.3956  -3378218.9469      0.0000      0.0000      0.0000   
      2577: 2022-10-20 21:30:29.9890000    2.3955  -3374547.7568      0.0000      0.0000      0.0000   
      2578: 2022-10-20 21:30:59.9890000    2.3954  -3370876.8487      0.0000      0.0000      0.0000   
      2579: 2022-10-20 21:31:29.9890000    2.3952  -3367211.0183      0.0000      0.0000      0.0000   
      2580: 2022-10-20 21:31:59.9890000    2.3951  -3363546.4729      0.0000      0.0000      0.0000   
      2581: 2022-10-20 21:32:29.9890000    2.3949  -3359881.9370      0.0000      0.0000      0.0000   
      2582: 2022-10-20 21:32:59.9890000    2.3948  -3356217.3636      0.0000      0.0000      0.0000   
      2583: 2022-10-20 21:33:29.9890000    2.3946  -3352554.1200      0.0000      0.0000      0.0000   
      2584: 2022-10-20 21:33:59.9890000    2.3945  -3348890.3186      0.0000      0.0000      0.0000   
      2585: 2022-10-20 21:34:29.9890000    2.3944  -3345217.2497      0.0000      0.0000      0.0000   
      2586: 2022-10-20 21:34:59.9890000    2.3942  -3341542.0847      0.0000      0.0000      0.0000   
      2587: 2022-10-20 21:35:29.9890000    2.3940  -3337863.9701      0.0000      0.0000      0.0000   
      2588: 2022-10-20 21:35:59.9890000    2.3940  -3334191.0342      0.0000      0.0000      0.0000   
      2589: 2022-10-20 21:36:29.9890000    2.3939  -3330525.0227      0.0000      0.0000      0.0000   
      2590: 2022-10-20 21:36:59.9890000    2.3938  -3326859.4162      0.0000      0.0000      0.0000   
      2591: 2022-10-20 21:37:29.9890000    2.3938  -3323199.1297      0.0000      0.0000      0.0000   
      2592: 2022-10-20 21:37:59.9890000    2.3939  -3319533.2490      0.0000      0.0000      0.0000   
      2593: 2022-10-20 21:38:29.9890000    2.3938  -3315867.7734      0.0000      0.0000      0.0000   
      2594: 2022-10-20 21:38:59.9890000    2.3937  -3312201.4850      0.0000      0.0000      0.0000   
