     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
      1472: 2022-10-16 12:16:59.9950000    2.4081  -1473444.0638      0.0000      0.0000      0.0000   
      1473: 2022-10-16 12:17:29.9950000    2.4081  -1468940.4049      0.0000      0.0000      0.0000   
      1474: 2022-10-16 12:17:59.9950000    2.4081  -1464449.9267      0.0000      0.0000      0.0000   
      1475: 2022-10-16 12:18:29.9950000    2.4081  -1459962.8715      0.0000      0.0000      0.0000   
      1476: 2022-10-16 12:18:59.9950000    2.4081  -1455477.9493      0.0000      0.0000      0.0000   
      1477: 2022-10-16 12:19:29.9950000    2.4080  -1451000.6837      0.0000      0.0000      0.0000   
      1478: 2022-10-16 12:19:59.9950000    2.4080  -1446530.9966      0.0000      0.0000      0.0000   
      1479: 2022-10-16 12:20:29.9950000    2.4079  -1442066.4437      0.0000      0.0000      0.0000   
      1480: 2022-10-16 12:20:59.9950000    2.4079  -1437607.3057      0.0000      0.0000      0.0000   
      1481: 2022-10-16 12:21:29.9950000    2.4078  -1433150.5525      0.0000      0.0000      0.0000   
      1482: 2022-10-16 12:21:59.9950000    2.4077  -1428698.9864      0.0000      0.0000      0.0000   
      1483: 2022-10-16 12:22:29.9950000    2.4076  -1424252.5785      0.0000      0.0000      0.0000   
      1484: 2022-10-16 12:22:59.9950000    2.4075  -1419810.5607      0.0000      0.0000      0.0000   
      1485: 2022-10-16 12:23:29.9950000    2.4074  -1415369.4448      0.0000      0.0000      0.0000   
      1486: 2022-10-16 12:23:59.9950000    2.4074  -1410925.5442      0.0000      0.0000      0.0000   
      1487: 2022-10-16 12:24:29.9950000    2.4073  -1406483.3421      0.0000      0.0000      0.0000   
      1488: 2022-10-16 12:24:59.9950000    2.4072  -1402052.3428      0.0000      0.0000      0.0000   
      1489: 2022-10-16 12:25:29.9950000    2.4072  -1397631.5135      0.0000      0.0000      0.0000   
      1490: 2022-10-16 12:25:59.9950000    2.4072  -1393211.5892      0.0000      0.0000      0.0000   
      1491: 2022-10-16 12:26:29.9950000    2.4072  -1388803.3304      0.0000      0.0000      0.0000   
      1492: 2022-10-16 12:26:59.9950000    2.4073  -1384405.0342      0.0000      0.0000      0.0000   
      1493: 2022-10-16 12:27:29.9950000    2.4073  -1380010.0940      0.0000      0.0000      0.0000   
      1494: 2022-10-16 12:27:59.9950000    2.4073  -1375619.5018      0.0000      0.0000      0.0000   
      1495: 2022-10-16 12:28:29.9950000    2.4073  -1371228.5533      0.0000      0.0000      0.0000   
      1496: 2022-10-16 12:28:59.9950000    2.4073  -1366832.9555      0.0000      0.0000      0.0000   
      1497: 2022-10-16 12:29:29.9950000    2.4074  -1362439.0223      0.0000      0.0000      0.0000   
      1498: 2022-10-16 12:29:59.9950000    2.4074  -1358047.1429      0.0000      0.0000      0.0000   
      1499: 2022-10-16 12:30:29.9950000    2.4074  -1353662.5517      0.0000      0.0000      0.0000   
      1500: 2022-10-16 12:30:59.9950000    2.4074  -1349291.0561      0.0000      0.0000      0.0000   
      1501: 2022-10-16 12:31:29.9960000    2.4074  -1344924.7211      0.0000      0.0000      0.0000   
      1502: 2022-10-16 12:31:59.9960000    2.4073  -1340560.6106      0.0000      0.0000      0.0000   
      1503: 2022-10-16 12:32:29.9960000    2.4073  -1336197.4950      0.0000      0.0000      0.0000   
      1504: 2022-10-16 12:32:59.9960000    2.4073  -1331842.1490      0.0000      0.0000      0.0000   
      1505: 2022-10-16 12:33:29.9960000    2.4072  -1327495.9311      0.0000      0.0000      0.0000   
      1506: 2022-10-16 12:33:59.9960000    2.4072  -1323152.6861      0.0000      0.0000      0.0000   
      1507: 2022-10-16 12:34:29.9960000    2.4073  -1318811.7809      0.0000      0.0000      0.0000   
      1508: 2022-10-16 12:34:59.9960000    2.4072  -1314469.6917      0.0000      0.0000      0.0000   
      1509: 2022-10-16 12:35:29.9960000    2.4072  -1310132.0723      0.0000      0.0000      0.0000   
      1510: 2022-10-16 12:35:59.9960000    2.4072  -1305801.1719      0.0000      0.0000      0.0000   
      1511: 2022-10-16 12:36:29.9960000    2.4073  -1301469.2281      0.0000      0.0000      0.0000   
      1512: 2022-10-16 12:36:59.9960000    2.4072  -1297140.3679      0.0000      0.0000      0.0000   
      1513: 2022-10-16 12:37:29.9960000    2.4073  -1292817.6858      0.0000      0.0000      0.0000   
      1514: 2022-10-16 12:37:59.9960000    2.4073  -1288495.9680      0.0000      0.0000      0.0000   
      1515: 2022-10-16 12:38:29.9960000    2.4072  -1284171.6226      0.0000      0.0000      0.0000   
      1516: 2022-10-16 12:38:59.9960000    2.4072  -1279850.9886      0.0000      0.0000      0.0000   
      1517: 2022-10-16 12:39:29.9960000    2.4073  -1275536.5107      0.0000      0.0000      0.0000   
      1518: 2022-10-16 12:39:59.9960000    2.4074  -1271222.6552      0.0000      0.0000      0.0000   
      1519: 2022-10-16 12:40:29.9960000    2.4075  -1266914.5802      0.0000      0.0000      0.0000   
      1520: 2022-10-16 12:40:59.9960000    2.4075  -1262614.3017      0.0000      0.0000      0.0000   
      1521: 2022-10-16 12:41:29.9960000    2.4076  -1258320.0177      0.0000      0.0000      0.0000   
      1522: 2022-10-16 12:41:59.9960000    2.4076  -1254033.5923      0.0000      0.0000      0.0000   
      1523: 2022-10-16 12:42:29.9960000    2.4076  -1249749.0963      0.0000      0.0000      0.0000   
      1524: 2022-10-16 12:42:59.9960000    2.4077  -1245469.9746      0.0000      0.0000      0.0000   
      1525: 2022-10-16 12:43:29.9960000    2.4076  -1241193.7684      0.0000      0.0000      0.0000   
      1526: 2022-10-16 12:43:59.9960000    2.4076  -1236920.4832      0.0000      0.0000      0.0000   
      1527: 2022-10-16 12:44:29.9960000    2.4077  -1232646.7222      0.0000      0.0000      0.0000   
      1528: 2022-10-16 12:44:59.9960000    2.4077  -1228370.7029      0.0000      0.0000      0.0000   
      1529: 2022-10-16 12:45:29.9960000    2.4077  -1224101.6564      0.0000      0.0000      0.0000   
      1530: 2022-10-16 12:45:59.9960000    2.4077  -1219834.9957      0.0000      0.0000      0.0000   
      1531: 2022-10-16 12:46:29.9960000    2.4076  -1215571.7918      0.0000      0.0000      0.0000   
      1532: 2022-10-16 12:46:59.9960000    2.4075  -1211302.0138      0.0000      0.0000      0.0000   
      1533: 2022-10-16 12:47:29.9960000    2.4077  -1207035.2876      0.0000      0.0000      0.0000   
      1534: 2022-10-16 12:47:59.9960000    2.4078  -1202772.6563      0.0000      0.0000      0.0000   
      1535: 2022-10-16 12:48:29.9960000    2.4080  -1198516.9875      0.0000      0.0000      0.0000   
      1536: 2022-10-16 12:48:59.9960000    2.4083  -1194263.9557      0.0000      0.0000      0.0000   
      1537: 2022-10-16 12:49:29.9960000    2.4087  -1190018.3790      0.0000      0.0000      0.0000   
      1538: 2022-10-16 12:49:59.9960000    2.4089  -1185772.2442      0.0000      0.0000      0.0000   
      1539: 2022-10-16 12:50:29.9960000    2.4090  -1181526.0855      0.0000      0.0000      0.0000   
      1540: 2022-10-16 12:50:59.9960000    2.4091  -1177284.4273      0.0000      0.0000      0.0000   
      1541: 2022-10-16 12:51:29.9960000    2.4094  -1173038.9569      0.0000      0.0000      0.0000   
      1542: 2022-10-16 12:51:59.9960000    2.4094  -1168794.8952      0.0000      0.0000      0.0000   
      1543: 2022-10-16 12:52:29.9960000    2.4095  -1164551.6498      0.0000      0.0000      0.0000   
      1544: 2022-10-16 12:52:59.9960000    2.4097  -1160312.3185      0.0000      0.0000      0.0000   
      1545: 2022-10-16 12:53:29.9960000    2.4098  -1156068.5661      0.0000      0.0000      0.0000   
      1546: 2022-10-16 12:53:59.9960000    2.4099  -1151826.3798      0.0000      0.0000      0.0000   
      1547: 2022-10-16 12:54:29.9960000    2.4099  -1147584.9215      0.0000      0.0000      0.0000   
      1548: 2022-10-16 12:54:59.9960000    2.4099  -1143344.8810      0.0000      0.0000      0.0000   
      1549: 2022-10-16 12:55:29.9960000    2.4100  -1139112.1118      0.0000      0.0000      0.0000   
      1550: 2022-10-16 12:55:59.9960000    2.4101  -1134875.1874      0.0000      0.0000      0.0000   
      1551: 2022-10-16 12:56:29.9960000    2.4101  -1130639.6169      0.0000      0.0000      0.0000   
      1552: 2022-10-16 12:56:59.9960000    2.4101  -1126406.5343      0.0000      0.0000      0.0000   
      1553: 2022-10-16 12:57:29.9960000    2.4102  -1122180.1466      0.0000      0.0000      0.0000   
      1554: 2022-10-16 12:57:59.9960000    2.4103  -1117958.6049      0.0000      0.0000      0.0000   
      1555: 2022-10-16 12:58:29.9960000    2.4104  -1113733.6877      0.0000      0.0000      0.0000   
      1556: 2022-10-16 12:58:59.9960000    2.4105  -1109510.6493      0.0000      0.0000      0.0000   
      1557: 2022-10-16 12:59:29.9960000    2.4105  -1105294.0073      0.0000      0.0000      0.0000   
      1558: 2022-10-16 12:59:59.9960000    2.4105  -1101077.5338      0.0000      0.0000      0.0000   
      1559: 2022-10-16 13: 0:29.9960000    2.4107  -1096862.1503      0.0000      0.0000      0.0000   
      1560: 2022-10-16 13: 1:29.9960000    2.4108  -1088440.4793      0.0000      0.0000      0.0000   
      1561: 2022-10-16 13: 1:59.9960000    2.4109  -1084231.3548      0.0000      0.0000      0.0000   
      1562: 2022-10-16 13: 2:29.9960000    2.4110  -1080025.0552      0.0000      0.0000      0.0000   
      1563: 2022-10-16 13: 2:59.9960000    2.4110  -1075819.5794      0.0000      0.0000      0.0000   
      1564: 2022-10-16 13: 3:29.9960000    2.4109  -1071615.0524      0.0000      0.0000      0.0000   
      1565: 2022-10-16 13: 3:59.9960000    2.4108  -1067415.2492      0.0000      0.0000      0.0000   
      1566: 2022-10-16 13: 4:29.9960000    2.4108  -1063213.2229      0.0000      0.0000      0.0000   
      1567: 2022-10-16 13: 4:59.9960000    2.4111  -1059010.5520      0.0000      0.0000      0.0000   
      1568: 2022-10-16 13: 5:29.9960000    2.4112  -1054813.5188      0.0000      0.0000      0.0000   
      1569: 2022-10-16 13: 5:59.9960000    2.4114  -1050615.2859      0.0000      0.0000      0.0000   
      1570: 2022-10-16 13: 6:29.9970000    2.4113  -1046419.1168      0.0000      0.0000      0.0000   
      1571: 2022-10-16 13: 6:59.9970000    2.4114  -1042226.5907      0.0000      0.0000      0.0000   
      1572: 2022-10-16 13: 7:29.9970000    2.4114  -1038032.4323      0.0000      0.0000      0.0000   
      1573: 2022-10-16 13: 7:59.9970000    2.4114  -1033841.0475      0.0000      0.0000      0.0000   
      1574: 2022-10-16 13: 8:29.9970000    2.4113  -1029653.6186      0.0000      0.0000      0.0000   
      1575: 2022-10-16 13: 8:59.9970000    2.4113  -1025465.2355      0.0000      0.0000      0.0000   
      1576: 2022-10-16 13: 9:29.9970000    2.4114  -1021278.7452      0.0000      0.0000      0.0000   
      1577: 2022-10-16 13: 9:59.9970000    2.4113  -1017091.7905      0.0000      0.0000      0.0000   
      1578: 2022-10-16 13:10:29.9970000    2.4113  -1012907.8933      0.0000      0.0000      0.0000   
      1579: 2022-10-16 13:10:59.9970000    2.4113  -1008725.8770      0.0000      0.0000      0.0000   
      1580: 2022-10-16 13:11:29.9970000    2.4113  -1004547.1140      0.0000      0.0000      0.0000   
      1581: 2022-10-16 13:11:59.9970000    2.4112  -1000374.9841      0.0000      0.0000      0.0000   
      1582: 2022-10-16 13:12:29.9970000    2.4112  -996200.2516      0.0000      0.0000      0.0000   
      1583: 2022-10-16 13:12:59.9970000    2.4111  -992028.2239      0.0000      0.0000      0.0000   
      1584: 2022-10-16 13:13:29.9970000    2.4111  -987855.7187      0.0000      0.0000      0.0000   
      1585: 2022-10-16 13:13:59.9970000    2.4111  -983683.5935      0.0000      0.0000      0.0000   
      1586: 2022-10-16 13:14:29.9970000    2.4111  -979510.0267      0.0000      0.0000      0.0000   
      1587: 2022-10-16 13:14:59.9970000    2.4111  -975338.1243      0.0000      0.0000      0.0000   
      1588: 2022-10-16 13:15:29.9970000    2.4110  -971169.8935      0.0000      0.0000      0.0000   
      1589: 2022-10-16 13:15:59.9970000    2.4110  -967004.0620      0.0000      0.0000      0.0000   
      1590: 2022-10-16 13:16:29.9970000    2.4109  -962832.2206      0.0000      0.0000      0.0000   
      1591: 2022-10-16 13:16:59.9970000    2.4109  -958663.9846      0.0000      0.0000      0.0000   
      1592: 2022-10-16 13:17:29.9970000    2.4108  -954498.5774      0.0000      0.0000      0.0000   
      1593: 2022-10-16 13:17:59.9970000    2.4107  -950336.4624      0.0000      0.0000      0.0000   
      1594: 2022-10-16 13:18:29.9970000    2.4105  -946181.3407      0.0000      0.0000      0.0000   
      1595: 2022-10-16 13:18:59.9970000    2.4105  -942031.0082      0.0000      0.0000      0.0000   
      1596: 2022-10-16 13:19:29.9970000    2.4103  -937886.1001      0.0000      0.0000      0.0000   
      1597: 2022-10-16 13:19:59.9970000    2.4102  -933739.8412      0.0000      0.0000      0.0000   
      1598: 2022-10-16 13:20:29.9970000    2.4100  -929597.4017      0.0000      0.0000      0.0000   
      1599: 2022-10-16 13:20:59.9970000    2.4101  -925452.6922      0.0000      0.0000      0.0000   
      1600: 2022-10-16 13:21:29.9970000    2.4100  -921307.5844      0.0000      0.0000      0.0000   
      1601: 2022-10-16 13:21:59.9970000    2.4098  -917158.7063      0.0000      0.0000      0.0000   
      1602: 2022-10-16 13:22:29.9970000    2.4098  -913007.9441      0.0000      0.0000      0.0000   
      1603: 2022-10-16 13:22:59.9970000    2.4097  -908860.5934      0.0000      0.0000      0.0000   
      1604: 2022-10-16 13:23:29.9970000    2.4097  -904716.5222      0.0000      0.0000      0.0000   
      1605: 2022-10-16 13:23:59.9970000    2.4097  -900573.4495      0.0000      0.0000      0.0000   
      1606: 2022-10-16 13:24:29.9970000    2.4095  -896432.0828      0.0000      0.0000      0.0000   
      1607: 2022-10-16 13:24:59.9970000    2.4096  -892291.7527      0.0000      0.0000      0.0000   
      1608: 2022-10-16 13:25:29.9970000    2.4096  -888152.3039      0.0000      0.0000      0.0000   
      1609: 2022-10-16 13:25:59.9970000    2.4095  -884012.6336      0.0000      0.0000      0.0000   
      1610: 2022-10-16 13:26:29.9970000    2.4096  -879872.5799      0.0000      0.0000      0.0000   
      1611: 2022-10-16 13:26:59.9970000    2.4097  -875739.6349      0.0000      0.0000      0.0000   
      1612: 2022-10-16 13:27:29.9970000    2.4097  -871605.6332      0.0000      0.0000      0.0000   
      1613: 2022-10-16 13:27:59.9970000    2.4098  -867469.5471      0.0000      0.0000      0.0000   
      1614: 2022-10-16 13:28:29.9970000    2.4100  -863335.4785      0.0000      0.0000      0.0000   
      1615: 2022-10-16 13:28:59.9970000    2.4100  -859207.1600      0.0000      0.0000      0.0000   
      1616: 2022-10-16 13:29:29.9970000    2.4100  -855079.0600      0.0000      0.0000      0.0000   
      1617: 2022-10-16 13:29:59.9970000    2.4101  -850958.7858      0.0000      0.0000      0.0000   
      1618: 2022-10-16 13:30:29.9970000    2.4100  -846838.1541      0.0000      0.0000      0.0000   
      1619: 2022-10-16 13:30:59.9970000    2.4101  -842716.9305      0.0000      0.0000      0.0000   
      1620: 2022-10-16 13:31:29.9970000    2.4101  -838589.7259      0.0000      0.0000      0.0000   
      1621: 2022-10-16 13:31:59.9970000    2.4101  -834464.1184      0.0000      0.0000      0.0000   
      1622: 2022-10-16 13:32:29.9970000    2.4099  -830342.3775      0.0000      0.0000      0.0000   
      1623: 2022-10-16 13:32:59.9970000    2.4099  -826226.9569      0.0000      0.0000      0.0000   
      1624: 2022-10-16 13:33:29.9970000    2.4098  -822114.0001      0.0000      0.0000      0.0000   
      1625: 2022-10-16 13:33:59.9970000    2.4099  -818000.6919      0.0000      0.0000      0.0000   
      1626: 2022-10-16 13:34:29.9970000    2.4099  -813884.5926      0.0000      0.0000      0.0000   
      1627: 2022-10-16 13:34:59.9970000    2.4099  -809769.5733      0.0000      0.0000      0.0000   
      1628: 2022-10-16 13:35:29.9970000    2.4099  -805663.9467      0.0000      0.0000      0.0000   
      1629: 2022-10-16 13:35:59.9970000    2.4099  -801554.0982      0.0000      0.0000      0.0000   
      1630: 2022-10-16 13:36:29.9970000    2.4099  -797439.3762      0.0000      0.0000      0.0000   
      1631: 2022-10-16 13:36:59.9970000    2.4099  -793325.1266      0.0000      0.0000      0.0000   
      1632: 2022-10-16 13:37:29.9970000    2.4098  -789209.1927      0.0000      0.0000      0.0000   
      1633: 2022-10-16 13:37:59.9970000    2.4098  -785098.4745      0.0000      0.0000      0.0000   
      1634: 2022-10-16 13:38:29.9970000    2.4098  -780990.8515      0.0000      0.0000      0.0000   
      1635: 2022-10-16 13:38:59.9970000    2.4098  -776886.9201      0.0000      0.0000      0.0000   
      1636: 2022-10-16 13:39:29.9970000    2.4097  -772779.1376      0.0000      0.0000      0.0000   
      1637: 2022-10-16 13:39:59.9970000    2.4098  -768675.4085      0.0000      0.0000      0.0000   
      1638: 2022-10-16 13:40:29.9970000    2.4098  -764564.9077      0.0000      0.0000      0.0000   
      1639: 2022-10-16 13:40:59.9970000    2.4098  -760457.0370      0.0000      0.0000      0.0000   
      1640: 2022-10-16 13:41:29.9970000    2.4099  -756349.0814      0.0000      0.0000      0.0000   
      1641: 2022-10-16 13:41:59.9970000    2.4099  -752241.3729      0.0000      0.0000      0.0000   
      1642: 2022-10-16 13:42:29.9970000    2.4100  -748134.5258      0.0000      0.0000      0.0000   
      1643: 2022-10-16 13:42:59.9980000    2.4101  -744025.1223      0.0000      0.0000      0.0000   
      1644: 2022-10-16 13:43:29.9980000    2.4102  -739914.2203      0.0000      0.0000      0.0000   
      1645: 2022-10-16 13:43:59.9980000    2.4106  -735808.9617      0.0000      0.0000      0.0000   
      1646: 2022-10-16 13:44:29.9980000    2.4107  -731706.2162      0.0000      0.0000      0.0000   
      1647: 2022-10-16 13:44:59.9980000    2.4109  -727610.1367      0.0000      0.0000      0.0000   
      1648: 2022-10-16 13:45:29.9980000    2.4109  -723513.1459      0.0000      0.0000      0.0000   
      1649: 2022-10-16 13:45:59.9980000    2.4111  -719411.6111      0.0000      0.0000      0.0000   
      1650: 2022-10-16 13:46:29.9980000    2.4113  -715310.8808      0.0000      0.0000      0.0000   
      1651: 2022-10-16 13:46:59.9980000    2.4116  -711214.7268      0.0000      0.0000      0.0000   
      1652: 2022-10-16 13:47:29.9980000    2.4120  -707124.1773      0.0000      0.0000      0.0000   
      1653: 2022-10-16 13:47:59.9980000    2.4120  -703026.4179      0.0000      0.0000      0.0000   
      1654: 2022-10-16 13:48:29.9980000    2.4124  -698934.7709      0.0000      0.0000      0.0000   
      1655: 2022-10-16 13:48:59.9980000    2.4128  -694836.5918      0.0000      0.0000      0.0000   
      1656: 2022-10-16 13:49:29.9980000    2.4130  -690731.1796      0.0000      0.0000      0.0000   
      1657: 2022-10-16 13:49:59.9980000    2.4128  -686624.7612      0.0000      0.0000      0.0000   
      1658: 2022-10-16 13:50:29.9980000    2.4130  -682515.8687      0.0000      0.0000      0.0000   
      1659: 2022-10-16 13:50:59.9980000    2.4132  -678406.8527      0.0000      0.0000      0.0000   
      1660: 2022-10-16 13:51:29.9980000    2.4132  -674305.7797      0.0000      0.0000      0.0000   
      1661: 2022-10-16 13:51:59.9980000    2.4133  -670205.0401      0.0000      0.0000      0.0000   
      1662: 2022-10-16 13:52:29.9980000    2.4134  -666108.5835      0.0000      0.0000      0.0000   
      1663: 2022-10-16 13:52:59.9980000    2.4136  -662010.1071      0.0000      0.0000      0.0000   
      1664: 2022-10-16 13:53:29.9980000    2.4138  -657911.5004      0.0000      0.0000      0.0000   
      1665: 2022-10-16 13:53:59.9980000    2.4139  -653813.9399      0.0000      0.0000      0.0000   
      1666: 2022-10-16 13:54:29.9980000    2.4140  -649722.2379      0.0000      0.0000      0.0000   
      1667: 2022-10-16 13:54:59.9980000    2.4138  -645628.8409      0.0000      0.0000      0.0000   
      1668: 2022-10-16 13:55:29.9980000    2.4139  -641524.2289      0.0000      0.0000      0.0000   
      1669: 2022-10-16 13:55:59.9980000    2.4143  -637425.8384      0.0000      0.0000      0.0000   
      1670: 2022-10-16 13:56:29.9980000    2.4142  -633324.6382      0.0000      0.0000      0.0000   
      1671: 2022-10-16 13:56:59.9980000    2.4142  -629225.2423      0.0000      0.0000      0.0000   
      1672: 2022-10-16 13:57:29.9980000    2.4141  -625125.0037      0.0000      0.0000      0.0000   
      1673: 2022-10-16 13:57:59.9980000    2.4143  -621020.1074      0.0000      0.0000      0.0000   
      1674: 2022-10-16 13:58:29.9980000    2.4146  -616916.0973      0.0000      0.0000      0.0000   
      1675: 2022-10-16 13:58:59.9980000    2.4148  -612822.5698      0.0000      0.0000      0.0000   
      1676: 2022-10-16 13:59:29.9980000    2.4150  -608720.1331      0.0000      0.0000      0.0000   
      1677: 2022-10-16 13:59:59.9980000    2.4153  -604629.7900      0.0000      0.0000      0.0000   
      1678: 2022-10-16 14: 0:29.9980000    2.4152  -600549.5350      0.0000      0.0000      0.0000   
      1679: 2022-10-16 14: 1:29.9980000    2.4155  -592384.6655      0.0000      0.0000      0.0000   
      1680: 2022-10-16 14: 1:59.9980000    2.4157  -588305.1010      0.0000      0.0000      0.0000   
      1681: 2022-10-16 14: 2:29.9980000    2.4158  -584226.4316      0.0000      0.0000      0.0000   
      1682: 2022-10-16 14: 2:59.9980000    2.4159  -580136.4499      0.0000      0.0000      0.0000   
      1683: 2022-10-16 14: 3:29.9980000    2.4161  -576046.2079      0.0000      0.0000      0.0000   
      1684: 2022-10-16 14: 3:59.9980000    2.4163  -571950.8699      0.0000      0.0000      0.0000   
      1685: 2022-10-16 14: 4:29.9980000    2.4167  -567853.8459      0.0000      0.0000      0.0000   
      1686: 2022-10-16 14: 4:59.9980000    2.4173  -563766.0847      0.0000      0.0000      0.0000   
      1687: 2022-10-16 14: 5:29.9980000    2.4176  -559683.9901      0.0000      0.0000      0.0000   
      1688: 2022-10-16 14: 5:59.9980000    2.4180  -555597.5094      0.0000      0.0000      0.0000   
      1689: 2022-10-16 14: 6:29.9980000    2.4184  -551513.8276      0.0000      0.0000      0.0000   
      1690: 2022-10-16 14: 6:59.9980000    2.4187  -547433.4766      0.0000      0.0000      0.0000   
      1691: 2022-10-16 14: 7:29.9980000    2.4187  -543354.2194      0.0000      0.0000      0.0000   
      1692: 2022-10-16 14: 7:59.9980000    2.4187  -539280.7757      0.0000      0.0000      0.0000   
      1693: 2022-10-16 14: 8:29.9980000    2.4187  -535204.7598      0.0000      0.0000      0.0000   
      1694: 2022-10-16 14: 8:59.9980000    2.4191  -531120.0789      0.0000      0.0000      0.0000   
      1695: 2022-10-16 14: 9:29.9980000    2.4194  -527043.6974      0.0000      0.0000      0.0000   
      1696: 2022-10-16 14: 9:59.9980000    2.4196  -522962.8781      0.0000      0.0000      0.0000   
      1697: 2022-10-16 14:10:29.9980000    2.4199  -518877.6767      0.0000      0.0000      0.0000   
      1698: 2022-10-16 14:10:59.9980000    2.4202  -514795.7222      0.0000      0.0000      0.0000   
      1699: 2022-10-16 14:11:29.9980000    2.4201  -510719.5640      0.0000      0.0000      0.0000   
      1700: 2022-10-16 14:11:59.9980000    2.4201  -506644.9874      0.0000      0.0000      0.0000   
      1701: 2022-10-16 14:12:29.9980000    2.4198  -502577.8263      0.0000      0.0000      0.0000   
      1702: 2022-10-16 14:12:59.9980000    2.4200  -498526.3151      0.0000      0.0000      0.0000   
      1703: 2022-10-16 14:13:29.9980000    2.4202  -494473.6824      0.0000      0.0000      0.0000   
      1704: 2022-10-16 14:13:59.9980000    2.4204  -490428.3093      0.0000      0.0000      0.0000   
      1705: 2022-10-16 14:14:29.9980000    2.4208  -486385.5581      0.0000      0.0000      0.0000   
      1706: 2022-10-16 14:14:59.9980000    2.4212  -482338.0437      0.0000      0.0000      0.0000   
      1707: 2022-10-16 14:15:29.9980000    2.4216  -478283.7998      0.0000      0.0000      0.0000   
      1708: 2022-10-16 14:15:59.9980000    2.4218  -474231.9033      0.0000      0.0000      0.0000   
      1709: 2022-10-16 14:16:29.9980000    2.4220  -470168.3369      0.0000      0.0000      0.0000   
      1710: 2022-10-16 14:16:59.9980000    2.4220  -466101.4413      0.0000      0.0000      0.0000   
      1711: 2022-10-16 14:17:29.9980000    2.4219  -462037.4435      0.0000      0.0000      0.0000   
      1712: 2022-10-16 14:17:59.9980000    2.4219  -457987.3642      0.0000      0.0000      0.0000   
      1713: 2022-10-16 14:18:29.9980000    2.4219  -453926.2412      0.0000      0.0000      0.0000   
      1714: 2022-10-16 14:18:59.9980000    2.4220  -449865.0396      0.0000      0.0000      0.0000   
      1715: 2022-10-16 14:19:29.9990000    2.4220  -445802.9874      0.0000      0.0000      0.0000   
      1716: 2022-10-16 14:19:59.9990000    2.4219  -441742.1287      0.0000      0.0000      0.0000   
      1717: 2022-10-16 14:20:29.9990000    2.4217  -437692.3286      0.0000      0.0000      0.0000   
      1718: 2022-10-16 14:20:59.9990000    2.4215  -433651.9914      0.0000      0.0000      0.0000   
      1719: 2022-10-16 14:21:29.9990000    2.4213  -429612.1480      0.0000      0.0000      0.0000   
      1720: 2022-10-16 14:21:59.9990000    2.4210  -425574.1544      0.0000      0.0000      0.0000   
      1721: 2022-10-16 14:22:29.9990000    2.4213  -421533.1660      0.0000      0.0000      0.0000   
      1722: 2022-10-16 14:22:59.9990000    2.4215  -417501.4118      0.0000      0.0000      0.0000   
      1723: 2022-10-16 14:23:29.9990000    2.4218  -413470.6239      0.0000      0.0000      0.0000   
      1724: 2022-10-16 14:23:59.9990000    2.4218  -409441.5699      0.0000      0.0000      0.0000   
      1725: 2022-10-16 14:24:29.9990000    2.4218  -405404.0930      0.0000      0.0000      0.0000   
      1726: 2022-10-16 14:24:59.9990000    2.4219  -401374.3427      0.0000      0.0000      0.0000   
      1727: 2022-10-16 14:25:29.9990000    2.4226  -397341.7114      0.0000      0.0000      0.0000   
      1728: 2022-10-16 14:25:59.9990000    2.4233  -393309.0438      0.0000      0.0000      0.0000   
      1729: 2022-10-16 14:26:29.9990000    2.4233  -389280.4273      0.0000      0.0000      0.0000   
      1730: 2022-10-16 14:26:59.9990000    2.4235  -385259.3482      0.0000      0.0000      0.0000   
      1731: 2022-10-16 14:27:29.9990000    2.4233  -381236.0140      0.0000      0.0000      0.0000   
      1732: 2022-10-16 14:27:59.9990000    2.4232  -377219.3703      0.0000      0.0000      0.0000   
      1733: 2022-10-16 14:28:29.9990000    2.4232  -373203.0327      0.0000      0.0000      0.0000   
      1734: 2022-10-16 14:28:59.9990000    2.4230  -369189.0481      0.0000      0.0000      0.0000   
      1735: 2022-10-16 14:29:29.9990000    2.4229  -365179.0353      0.0000      0.0000      0.0000   
      1736: 2022-10-16 14:29:59.9990000    2.4228  -361166.7364      0.0000      0.0000      0.0000   
      1737: 2022-10-16 14:30:29.9990000    2.4226  -357147.5070      0.0000      0.0000      0.0000   
      1738: 2022-10-16 14:30:59.9990000    2.4224  -353128.0021      0.0000      0.0000      0.0000   
      1739: 2022-10-16 14:31:29.9990000    2.4222  -349115.2517      0.0000      0.0000      0.0000   
      1740: 2022-10-16 14:31:59.9990000    2.4223  -345103.1527      0.0000      0.0000      0.0000   
      1741: 2022-10-16 14:32:29.9990000    2.4223  -341090.4431      0.0000      0.0000      0.0000   
      1742: 2022-10-16 14:32:59.9990000    2.4222  -337075.8634      0.0000      0.0000      0.0000   
      1743: 2022-10-16 14:33:29.9990000    2.4222  -333058.0587      0.0000      0.0000      0.0000   
      1744: 2022-10-16 14:33:59.9990000    2.4222  -329048.0198      0.0000      0.0000      0.0000   
      1745: 2022-10-16 14:34:29.9990000    2.4222  -325045.4008      0.0000      0.0000      0.0000   
      1746: 2022-10-16 14:34:59.9990000    2.4222  -321040.8953      0.0000      0.0000      0.0000   
      1747: 2022-10-16 14:35:29.9990000    2.4222  -317028.0334      0.0000      0.0000      0.0000   
